Date,DOY,Month,Year,Inches,mm
10/8/2019,281,10,2019,0,0
10/9/2019,282,10,2019,0.65,16.51
10/10/2019,283,10,2019,1.18,29.972
10/11/2019,284,10,2019,0.02,0.508
10/12/2019,285,10,2019,0,0
10/13/2019,286,10,2019,0,0
10/14/2019,287,10,2019,0,0
10/15/2019,288,10,2019,0,0
10/16/2019,289,10,2019,0,0
10/17/2019,290,10,2019,0,0
10/18/2019,291,10,2019,0,0
10/19/2019,292,10,2019,0.17,4.318
10/20/2019,293,10,2019,0.1,2.54
10/21/2019,294,10,2019,1.04,26.416
10/22/2019,295,10,2019,0.03,0.762
10/23/2019,296,10,2019,0.17,4.318
10/24/2019,297,10,2019,0,0
10/25/2019,298,10,2019,0,0
10/26/2019,299,10,2019,0,0
10/27/2019,300,10,2019,0,0
10/28/2019,301,10,2019,0.17,4.318
10/29/2019,302,10,2019,0.01,0.254
10/30/2019,303,10,2019,0.1,2.54
10/31/2019,304,10,2019,0,0
11/1/2019,305,11,2019,0.06,1.524
11/2/2019,306,11,2019,0,0
11/3/2019,307,11,2019,0.03,0.762
11/4/2019,308,11,2019,0,0
11/5/2019,309,11,2019,0,0
11/6/2019,310,11,2019,0.1,2.54
11/7/2019,311,11,2019,0,0
11/8/2019,312,11,2019,0,0
11/9/2019,313,11,2019,0,0
11/10/2019,314,11,2019,0.18,4.572
11/11/2019,315,11,2019,0.27,6.858
11/12/2019,316,11,2019,0,0
11/13/2019,317,11,2019,0.12,3.048
11/14/2019,318,11,2019,0,0
11/15/2019,319,11,2019,0,0
11/16/2019,320,11,2019,0,0
11/17/2019,321,11,2019,0.13,3.302
11/18/2019,322,11,2019,0.07,1.778
11/19/2019,323,11,2019,0,0
11/20/2019,324,11,2019,0.26,6.604
11/21/2019,325,11,2019,0.31,7.874
11/22/2019,326,11,2019,0,0
11/23/2019,327,11,2019,0,0
11/24/2019,328,11,2019,0,0
11/25/2019,329,11,2019,0,0
11/26/2019,330,11,2019,0.34,8.636
11/27/2019,331,11,2019,0.02,0.508
11/28/2019,332,11,2019,0,0
11/29/2019,333,11,2019,0.07,1.778
11/30/2019,334,11,2019,0.16,4.064
12/1/2019,335,12,2019,0.25,6.35
12/2/2019,336,12,2019,0,0
12/3/2019,337,12,2019,0,0
12/4/2019,338,12,2019,0,0
12/5/2019,339,12,2019,0,0
12/6/2019,340,12,2019,0,0
12/7/2019,341,12,2019,0,0
12/8/2019,342,12,2019,0,0
12/9/2019,343,12,2019,0.05,1.27
12/10/2019,344,12,2019,0,0
12/11/2019,345,12,2019,0,0
12/12/2019,346,12,2019,0,0
12/13/2019,347,12,2019,0.08,2.032
12/14/2019,348,12,2019,0,0
12/15/2019,349,12,2019,0.02,0.508
12/16/2019,350,12,2019,0,0
12/17/2019,351,12,2019,0,0
12/18/2019,352,12,2019,0,0
12/19/2019,353,12,2019,0,0
12/20/2019,354,12,2019,0,0
12/21/2019,355,12,2019,0,0
12/22/2019,356,12,2019,0,0
12/23/2019,357,12,2019,0,0
12/24/2019,358,12,2019,0,0
12/25/2019,359,12,2019,0,0
12/26/2019,360,12,2019,0,0
12/27/2019,361,12,2019,0,0
12/28/2019,362,12,2019,0.8,20.32
12/29/2019,363,12,2019,0.04,1.016
12/30/2019,364,12,2019,0.07,1.778
12/31/2019,365,12,2019,0.01,0.254
1/1/2020,1,1,2020,0,0
1/2/2020,2,1,2020,0,0
1/3/2020,3,1,2020,0.18,4.572
1/4/2020,4,1,2020,0.02,0.508
1/5/2020,5,1,2020,0,0
1/6/2020,6,1,2020,0,0
1/7/2020,7,1,2020,0,0
1/8/2020,8,1,2020,0,0
1/9/2020,9,1,2020,0,0
1/10/2020,10,1,2020,0.07,1.778
1/11/2020,11,1,2020,0,0
1/12/2020,12,1,2020,0.14,3.556
1/13/2020,13,1,2020,0.02,0.508
1/14/2020,14,1,2020,0,0
1/15/2020,15,1,2020,0.01,0.254
1/16/2020,16,1,2020,0,0
1/17/2020,17,1,2020,0.56,14.224
1/18/2020,18,1,2020,0.02,0.508
1/19/2020,19,1,2020,0,0
1/20/2020,20,1,2020,0,0
1/21/2020,21,1,2020,0,0
1/22/2020,22,1,2020,0.55,13.97
1/23/2020,23,1,2020,0,0
1/24/2020,24,1,2020,0.17,4.318
1/25/2020,25,1,2020,0,0
1/26/2020,26,1,2020,0,0
1/27/2020,27,1,2020,0,0
1/28/2020,28,1,2020,0,0
1/29/2020,29,1,2020,0.07,1.778
1/30/2020,30,1,2020,0.04,1.016
1/31/2020,31,1,2020,0.03,0.762
2/1/2020,32,2,2020,0,0
2/2/2020,33,2,2020,0,0
2/3/2020,34,2,2020,0,0
2/4/2020,35,2,2020,0,0
2/5/2020,36,2,2020,0,0
2/6/2020,37,2,2020,0,0
2/7/2020,38,2,2020,0.07,1.778
2/8/2020,39,2,2020,0,0
2/9/2020,40,2,2020,0.03,0.762
2/10/2020,41,2,2020,0,0
2/11/2020,42,2,2020,0,0
2/12/2020,43,2,2020,0.07,1.778
2/13/2020,44,2,2020,0,0
2/14/2020,45,2,2020,0,0
2/15/2020,46,2,2020,0,0
2/16/2020,47,2,2020,0,0
2/17/2020,48,2,2020,0.45,11.43
2/18/2020,49,2,2020,0,0
2/19/2020,50,2,2020,0.07,1.778
2/20/2020,51,2,2020,0,0
2/21/2020,52,2,2020,0,0
2/22/2020,53,2,2020,0,0
2/23/2020,54,2,2020,0,0
2/24/2020,55,2,2020,0,0
2/25/2020,56,2,2020,0,0
2/26/2020,57,2,2020,0,0
2/27/2020,58,2,2020,0,0
2/28/2020,59,2,2020,0,0
2/29/2020,60,2,2020,0,0
3/1/2020,61,3,2020,0,0
3/2/2020,62,3,2020,0,0
3/3/2020,63,3,2020,0.01,0.254
3/4/2020,64,3,2020,0.01,0.254
3/5/2020,65,3,2020,0,0
3/6/2020,66,3,2020,0,0
3/7/2020,67,3,2020,0,0
3/8/2020,68,3,2020,0,0
3/9/2020,69,3,2020,0.27,6.858
3/10/2020,70,3,2020,0.01,0.254
3/11/2020,71,3,2020,0,0
3/12/2020,72,3,2020,0,0
3/13/2020,73,3,2020,0,0
3/14/2020,74,3,2020,0.21,5.334
3/15/2020,75,3,2020,0,0
3/16/2020,76,3,2020,0,0
3/17/2020,77,3,2020,0.04,1.016
3/18/2020,78,3,2020,0.81,20.574
3/19/2020,79,3,2020,0.68,17.272
3/20/2020,80,3,2020,0.15,3.81
3/21/2020,81,3,2020,0,0
3/22/2020,82,3,2020,0.02,0.508
3/23/2020,83,3,2020,0,0
3/24/2020,84,3,2020,0,0
3/25/2020,85,3,2020,0,0
3/26/2020,86,3,2020,0,0
3/27/2020,87,3,2020,0.04,1.016
3/28/2020,88,3,2020,0.21,5.334
3/29/2020,89,3,2020,0.04,1.016
3/30/2020,90,3,2020,0,0
3/31/2020,91,3,2020,0,0
4/1/2020,92,4,2020,0.01,0.254
4/2/2020,93,4,2020,0.02,0.508
4/3/2020,94,4,2020,0.09,2.286
4/4/2020,95,4,2020,0,0
4/5/2020,96,4,2020,0,0
4/6/2020,97,4,2020,0,0
4/7/2020,98,4,2020,0,0
4/8/2020,99,4,2020,0,0
4/9/2020,100,4,2020,0,0
4/10/2020,101,4,2020,0,0
4/11/2020,102,4,2020,0.06,1.524
4/12/2020,103,4,2020,0.68,17.272
4/13/2020,104,4,2020,0.01,0.254
4/14/2020,105,4,2020,0.04,1.016
4/15/2020,106,4,2020,0.04,1.016
4/16/2020,107,4,2020,0.07,1.778
4/17/2020,108,4,2020,0.12,3.048
4/18/2020,109,4,2020,0,0
4/19/2020,110,4,2020,0,0
4/20/2020,111,4,2020,0.05,1.27
4/21/2020,112,4,2020,0,0
4/22/2020,113,4,2020,0.13,3.302
4/23/2020,114,4,2020,0,0
4/24/2020,115,4,2020,0,0
4/25/2020,116,4,2020,0,0
4/26/2020,117,4,2020,0,0
4/27/2020,118,4,2020,0,0
4/28/2020,119,4,2020,0.12,3.048
4/29/2020,120,4,2020,0,0
4/30/2020,121,4,2020,0,0
5/1/2020,122,5,2020,0,0
5/2/2020,123,5,2020,0.01,0.254
5/3/2020,124,5,2020,0,0
5/4/2020,125,5,2020,0.23,5.842
5/5/2020,126,5,2020,0.26,6.604
5/6/2020,127,5,2020,0,0
5/7/2020,128,5,2020,0.04,1.016
5/8/2020,129,5,2020,0,0
5/9/2020,130,5,2020,0.01,0.254
5/10/2020,131,5,2020,0,0
5/11/2020,132,5,2020,0,0
5/12/2020,133,5,2020,0,0
5/13/2020,134,5,2020,0.17,4.318
5/14/2020,135,5,2020,0.08,2.032
5/15/2020,136,5,2020,0,0
5/16/2020,137,5,2020,0.11,2.794
5/17/2020,138,5,2020,0.8,20.32
5/18/2020,139,5,2020,0,0
5/19/2020,140,5,2020,0,0
5/20/2020,141,5,2020,0.04,1.016
5/21/2020,142,5,2020,0,0
5/22/2020,143,5,2020,0.09,2.286
5/23/2020,144,5,2020,0.41,10.414
5/24/2020,145,5,2020,0.35,8.89
5/25/2020,146,5,2020,1.43,36.322
5/26/2020,147,5,2020,0.78,19.812
5/27/2020,148,5,2020,0.03,0.762
5/28/2020,149,5,2020,0.18,4.572
5/29/2020,150,5,2020,0,0
5/30/2020,151,5,2020,0,0
5/31/2020,152,5,2020,0,0
6/1/2020,153,6,2020,0,0
6/2/2020,154,6,2020,0,0
6/3/2020,155,6,2020,0,0
6/4/2020,156,6,2020,0,0
6/5/2020,157,6,2020,0.08,2.032
6/6/2020,158,6,2020,0.01,0.254
6/7/2020,159,6,2020,0,0
6/8/2020,160,6,2020,0,0
6/9/2020,161,6,2020,0.45,11.43
6/10/2020,162,6,2020,0.03,0.762
6/11/2020,163,6,2020,0,0
6/12/2020,164,6,2020,0,0
6/13/2020,165,6,2020,0,0
6/14/2020,166,6,2020,0,0
6/15/2020,167,6,2020,0,0
6/16/2020,168,6,2020,0,0
6/17/2020,169,6,2020,0,0
6/18/2020,170,6,2020,0.27,6.858
6/19/2020,171,6,2020,0.01,0.254
6/20/2020,172,6,2020,0.01,0.254
6/21/2020,173,6,2020,0,0
6/22/2020,174,6,2020,0.53,13.462
6/23/2020,175,6,2020,0,0
6/24/2020,176,6,2020,0,0
6/25/2020,177,6,2020,0,0
6/26/2020,178,6,2020,0.06,1.524
6/27/2020,179,6,2020,0,0
6/28/2020,180,6,2020,0,0
6/29/2020,181,6,2020,0,0
6/30/2020,182,6,2020,0,0
7/1/2020,183,7,2020,0,0
7/2/2020,184,7,2020,0,0
7/3/2020,185,7,2020,0,0
7/4/2020,186,7,2020,0,0
7/5/2020,187,7,2020,0,0
7/6/2020,188,7,2020,0,0
7/7/2020,189,7,2020,0,0
7/8/2020,190,7,2020,0,0
7/9/2020,191,7,2020,0.01,0.254
7/10/2020,192,7,2020,0,0
7/11/2020,193,7,2020,0.27,6.858
7/12/2020,194,7,2020,0,0
7/13/2020,195,7,2020,0,0
7/14/2020,196,7,2020,0.44,11.176
7/15/2020,197,7,2020,0.15,3.81
7/16/2020,198,7,2020,0,0
7/17/2020,199,7,2020,0,0
7/18/2020,200,7,2020,0,0
7/19/2020,201,7,2020,0,0
7/20/2020,202,7,2020,0.01,0.254
7/21/2020,203,7,2020,0.19,4.826
7/22/2020,204,7,2020,0,0
7/23/2020,205,7,2020,0,0
7/24/2020,206,7,2020,0,0
7/25/2020,207,7,2020,0,0
7/26/2020,208,7,2020,0.21,5.334
7/27/2020,209,7,2020,0,0
7/28/2020,210,7,2020,0,0
7/29/2020,211,7,2020,0.07,1.778
7/30/2020,212,7,2020,0,0
7/31/2020,213,7,2020,0,0
8/1/2020,214,8,2020,0,0
8/2/2020,215,8,2020,0.01,0.254
8/3/2020,216,8,2020,0,0
8/4/2020,217,8,2020,0,0
8/5/2020,218,8,2020,0,0
8/6/2020,219,8,2020,0.17,4.318
8/7/2020,220,8,2020,0,0
8/8/2020,221,8,2020,0,0
8/9/2020,222,8,2020,0.07,1.778
8/10/2020,223,8,2020,0.49,12.446
8/11/2020,224,8,2020,0,0
8/12/2020,225,8,2020,0,0
8/13/2020,226,8,2020,0,0
8/14/2020,227,8,2020,0.19,4.826
8/15/2020,228,8,2020,0,0
8/16/2020,229,8,2020,0,0
8/17/2020,230,8,2020,0,0
8/18/2020,231,8,2020,0,0
8/19/2020,232,8,2020,0,0
8/20/2020,233,8,2020,0,0
8/21/2020,234,8,2020,0,0
8/22/2020,235,8,2020,0.03,0.762
8/23/2020,236,8,2020,0,0
8/24/2020,237,8,2020,0,0
8/25/2020,238,8,2020,0,0
8/26/2020,239,8,2020,0,0
8/27/2020,240,8,2020,0,0
8/28/2020,241,8,2020,0.01,0.254
8/29/2020,242,8,2020,0,0
8/30/2020,243,8,2020,0,0
8/31/2020,244,8,2020,0.08,2.032
9/1/2020,245,9,2020,0.04,1.016
9/2/2020,246,9,2020,0,0
9/3/2020,247,9,2020,0,0
9/4/2020,248,9,2020,0,0
9/5/2020,249,9,2020,0,0
9/6/2020,250,9,2020,0,0
9/7/2020,251,9,2020,0,0
9/8/2020,252,9,2020,0.94,23.876
9/9/2020,253,9,2020,0.76,19.304
9/10/2020,254,9,2020,0.62,15.748
9/11/2020,255,9,2020,0.33,8.382
9/12/2020,256,9,2020,0.2,5.08
9/13/2020,257,9,2020,0,0
9/14/2020,258,9,2020,0,0
9/15/2020,259,9,2020,0,0
9/16/2020,260,9,2020,0,0
9/17/2020,261,9,2020,0,0
9/18/2020,262,9,2020,0,0
9/19/2020,263,9,2020,0,0
9/20/2020,264,9,2020,0,0
9/21/2020,265,9,2020,0,0
9/22/2020,266,9,2020,0,0
9/23/2020,267,9,2020,0,0
9/24/2020,268,9,2020,0,0
9/25/2020,269,9,2020,0,0
9/26/2020,270,9,2020,0,0
9/27/2020,271,9,2020,0.01,0.254
9/28/2020,272,9,2020,0.08,2.032
9/29/2020,273,9,2020,0,0
9/30/2020,274,9,2020,0,0
10/1/2020,275,10,2020,0,0
10/2/2020,276,10,2020,0,0
10/3/2020,277,10,2020,0.05,1.27
10/4/2020,278,10,2020,0,0
10/5/2020,279,10,2020,0,0
10/6/2020,280,10,2020,0,0
10/7/2020,281,10,2020,0,0
10/8/2020,282,10,2020,0,0
10/9/2020,283,10,2020,0,0
10/10/2020,284,10,2020,0,0
10/11/2020,285,10,2020,0,0
10/12/2020,286,10,2020,0.01,0.254
10/13/2020,287,10,2020,0,0
10/14/2020,288,10,2020,0,0
10/15/2020,289,10,2020,0,0
10/16/2020,290,10,2020,0,0
10/17/2020,291,10,2020,0,0
10/18/2020,292,10,2020,0.2,5.08
10/19/2020,293,10,2020,0.21,5.334
10/20/2020,294,10,2020,0.01,0.254
10/21/2020,295,10,2020,0.02,0.508
10/22/2020,296,10,2020,1.57,39.878
10/23/2020,297,10,2020,0,0
10/24/2020,298,10,2020,0,0
10/25/2020,299,10,2020,0.03,0.762
10/26/2020,300,10,2020,0.03,0.762
10/27/2020,301,10,2020,0,0
10/28/2020,302,10,2020,0,0
10/29/2020,303,10,2020,0,0
10/30/2020,304,10,2020,0,0
10/31/2020,305,10,2020,0,0
11/1/2020,306,11,2020,0,0
11/2/2020,307,11,2020,0,0
11/3/2020,308,11,2020,0,0
11/4/2020,309,11,2020,0,0
11/5/2020,310,11,2020,0,0
11/6/2020,311,11,2020,0,0
11/7/2020,312,11,2020,0,0
11/8/2020,313,11,2020,0,0
11/9/2020,314,11,2020,0.81,20.574
11/10/2020,315,11,2020,0.91,23.114
11/11/2020,316,11,2020,0,0
11/12/2020,317,11,2020,0,0
11/13/2020,318,11,2020,0,0
11/14/2020,319,11,2020,0,0
11/15/2020,320,11,2020,0.06,1.524
11/16/2020,321,11,2020,0,0
11/17/2020,322,11,2020,0,0
11/18/2020,323,11,2020,0,0
11/19/2020,324,11,2020,0,0
11/20/2020,325,11,2020,0,0
11/21/2020,326,11,2020,0,0
11/22/2020,327,11,2020,0,0
11/23/2020,328,11,2020,0.11,2.794
11/24/2020,329,11,2020,0.46,11.684
11/25/2020,330,11,2020,0,0
11/26/2020,331,11,2020,0,0
11/27/2020,332,11,2020,0,0
11/28/2020,333,11,2020,0,0
11/29/2020,334,11,2020,0,0
11/30/2020,335,11,2020,0,0
12/1/2020,336,12,2020,0,0
12/2/2020,337,12,2020,0,0
12/3/2020,338,12,2020,0,0
12/4/2020,339,12,2020,0,0
12/5/2020,340,12,2020,0,0
12/6/2020,341,12,2020,0,0
12/7/2020,342,12,2020,0,0
12/8/2020,343,12,2020,0,0
12/9/2020,344,12,2020,0,0
12/10/2020,345,12,2020,0,0
12/11/2020,346,12,2020,0.46,11.684
12/12/2020,347,12,2020,0.51,12.954
12/13/2020,348,12,2020,0,0
12/14/2020,349,12,2020,0,0
12/15/2020,350,12,2020,0,0
12/16/2020,351,12,2020,0,0
12/17/2020,352,12,2020,0,0
12/18/2020,353,12,2020,0,0
12/19/2020,354,12,2020,0,0
12/20/2020,355,12,2020,0,0
12/21/2020,356,12,2020,0,0
12/22/2020,357,12,2020,0,0
12/23/2020,358,12,2020,0.13,3.302
12/24/2020,359,12,2020,0,0
12/25/2020,360,12,2020,0,0
12/26/2020,361,12,2020,0,0
12/27/2020,362,12,2020,0.04,1.016
12/28/2020,363,12,2020,0,0
12/29/2020,364,12,2020,0.43,10.922
12/30/2020,365,12,2020,0,0
12/31/2020,366,12,2020,0,0
1/1/2021,1,1,2021,0,0
1/2/2021,2,1,2021,0,0
1/3/2021,3,1,2021,0,0
1/4/2021,4,1,2021,0,0
1/5/2021,5,1,2021,0,0
1/6/2021,6,1,2021,0.01,0.254
1/7/2021,7,1,2021,0,0
1/8/2021,8,1,2021,0,0
1/9/2021,9,1,2021,0,0
1/10/2021,10,1,2021,0,0
1/11/2021,11,1,2021,0,0
1/12/2021,12,1,2021,0,0
1/13/2021,13,1,2021,0,0
1/14/2021,14,1,2021,0.29,7.366
1/15/2021,15,1,2021,0.41,10.414
1/16/2021,16,1,2021,0,0
1/17/2021,17,1,2021,0.06,1.524
1/18/2021,18,1,2021,0,0
1/19/2021,19,1,2021,0.01,0.254
1/20/2021,20,1,2021,0,0
1/21/2021,21,1,2021,0,0
1/22/2021,22,1,2021,0,0
1/23/2021,23,1,2021,0.09,2.286
1/24/2021,24,1,2021,0,0
1/25/2021,25,1,2021,0.6,15.24
1/26/2021,26,1,2021,0.38,9.652
1/27/2021,27,1,2021,0,0
1/28/2021,28,1,2021,0,0
1/29/2021,29,1,2021,0,0
1/30/2021,30,1,2021,0.01,0.254
1/31/2021,31,1,2021,0,0
2/1/2021,32,2,2021,0,0
2/2/2021,33,2,2021,0,0
2/3/2021,34,2,2021,0,0
2/4/2021,35,2,2021,0.23,5.842
2/5/2021,36,2,2021,0,0
2/6/2021,37,2,2021,0.04,1.016
2/7/2021,38,2,2021,0.02,0.508
2/8/2021,39,2,2021,0,0
2/9/2021,40,2,2021,0,0
2/10/2021,41,2,2021,0,0
2/11/2021,42,2,2021,0.17,4.318
2/12/2021,43,2,2021,0.01,0.254
2/13/2021,44,2,2021,0.1,2.54
2/14/2021,45,2,2021,0,0
2/15/2021,46,2,2021,0,0
2/16/2021,47,2,2021,0,0
2/17/2021,48,2,2021,0.02,0.508
2/18/2021,49,2,2021,0,0
2/19/2021,50,2,2021,0,0
2/20/2021,51,2,2021,0,0
2/21/2021,52,2,2021,0.36,9.144
2/22/2021,53,2,2021,0,0
2/23/2021,54,2,2021,0,0
2/24/2021,55,2,2021,0,0
2/25/2021,56,2,2021,0,0
2/26/2021,57,2,2021,0,0
2/27/2021,58,2,2021,0,0
2/28/2021,59,2,2021,0,0
3/1/2021,60,3,2021,0,0
3/2/2021,61,3,2021,0,0
3/3/2021,62,3,2021,0,0
3/4/2021,63,3,2021,0,0
3/5/2021,64,3,2021,0,0
3/6/2021,65,3,2021,0,0
3/7/2021,66,3,2021,0,0
3/8/2021,67,3,2021,0,0
3/9/2021,68,3,2021,0,0
3/10/2021,69,3,2021,0.54,13.716
3/11/2021,70,3,2021,0,0
3/12/2021,71,3,2021,0,0
3/13/2021,72,3,2021,0,0
3/14/2021,73,3,2021,0.42,10.668
3/15/2021,74,3,2021,0.53,13.462
3/16/2021,75,3,2021,0.01,0.254
3/17/2021,76,3,2021,0,0
3/18/2021,77,3,2021,0,0
3/19/2021,78,3,2021,0,0
3/20/2021,79,3,2021,0,0
3/21/2021,80,3,2021,0,0
3/22/2021,81,3,2021,0.12,3.048
3/23/2021,82,3,2021,0.71,18.034
3/24/2021,83,3,2021,0.18,4.572
3/25/2021,84,3,2021,0,0
3/26/2021,85,3,2021,0,0
3/27/2021,86,3,2021,0.05,1.27
3/28/2021,87,3,2021,0,0
3/29/2021,88,3,2021,0,0
3/30/2021,89,3,2021,0,0
3/31/2021,90,3,2021,0,0
4/1/2021,91,4,2021,0,0
4/2/2021,92,4,2021,0,0
4/3/2021,93,4,2021,0,0
4/4/2021,94,4,2021,0,0
4/5/2021,95,4,2021,0,0
4/6/2021,96,4,2021,0,0
4/7/2021,97,4,2021,0.4,10.16
4/8/2021,98,4,2021,0.08,2.032
4/9/2021,99,4,2021,0.02,0.508
4/10/2021,100,4,2021,0.05,1.27
4/11/2021,101,4,2021,0,0
4/12/2021,102,4,2021,0,0
4/13/2021,103,4,2021,0,0
4/14/2021,104,4,2021,0,0
4/15/2021,105,4,2021,0,0
4/16/2021,106,4,2021,0,0
4/17/2021,107,4,2021,0,0
4/18/2021,108,4,2021,0,0
4/19/2021,109,4,2021,0.03,0.762
4/20/2021,110,4,2021,0,0
4/21/2021,111,4,2021,0.01,0.254
4/22/2021,112,4,2021,0,0
4/23/2021,113,4,2021,0,0
4/24/2021,114,4,2021,0,0
4/25/2021,115,4,2021,0.05,1.27
4/26/2021,116,4,2021,0,0
4/27/2021,117,4,2021,0,0
4/28/2021,118,4,2021,0,0
4/29/2021,119,4,2021,0,0
4/30/2021,120,4,2021,0,0
5/1/2021,121,5,2021,0,0
5/2/2021,122,5,2021,0.01,0.254
5/3/2021,123,5,2021,0.32,8.128
5/4/2021,124,5,2021,0,0
5/5/2021,125,5,2021,0.02,0.508
5/6/2021,126,5,2021,0,0
5/7/2021,127,5,2021,0,0
5/8/2021,128,5,2021,0.64,16.256
5/9/2021,129,5,2021,0.31,7.874
5/10/2021,130,5,2021,0,0
5/11/2021,131,5,2021,0,0
5/12/2021,132,5,2021,0,0
5/13/2021,133,5,2021,0,0
5/14/2021,134,5,2021,0.22,5.588
5/15/2021,135,5,2021,0.05,1.27
5/16/2021,136,5,2021,0.01,0.254
5/17/2021,137,5,2021,0.12,3.048
5/18/2021,138,5,2021,0.1,2.54
5/19/2021,139,5,2021,0.17,4.318
5/20/2021,140,5,2021,0.93,23.622
5/21/2021,141,5,2021,0.07,1.778
5/22/2021,142,5,2021,0,0
5/23/2021,143,5,2021,0,0
5/24/2021,144,5,2021,0,0
5/25/2021,145,5,2021,0,0
5/26/2021,146,5,2021,0,0
5/27/2021,147,5,2021,0.65,16.51
5/28/2021,148,5,2021,0,0
5/29/2021,149,5,2021,0,0
5/30/2021,150,5,2021,0,0
5/31/2021,151,5,2021,0,0
6/1/2021,152,6,2021,0,0
6/2/2021,153,6,2021,0,0
6/3/2021,154,6,2021,0,0
6/4/2021,155,6,2021,0,0
6/5/2021,156,6,2021,0,0
6/6/2021,157,6,2021,0,0
6/7/2021,158,6,2021,0,0
6/8/2021,159,6,2021,0,0
6/9/2021,160,6,2021,0.01,0.254
6/10/2021,161,6,2021,0,0
6/11/2021,162,6,2021,0.23,5.842
6/12/2021,163,6,2021,0,0
6/13/2021,164,6,2021,0,0
6/14/2021,165,6,2021,0,0
6/15/2021,166,6,2021,0,0
6/16/2021,167,6,2021,0,0
6/17/2021,168,6,2021,0.2,5.08
6/18/2021,169,6,2021,0.02,0.508
6/19/2021,170,6,2021,0,0
6/20/2021,171,6,2021,0.43,10.922
6/21/2021,172,6,2021,0,0
6/22/2021,173,6,2021,0.61,15.494
6/23/2021,174,6,2021,0.08,2.032
6/24/2021,175,6,2021,0.26,6.604
6/25/2021,176,6,2021,0,0
6/26/2021,177,6,2021,0.05,1.27
6/27/2021,178,6,2021,0,0
6/28/2021,179,6,2021,0,0
6/29/2021,180,6,2021,0.1,2.54
6/30/2021,181,6,2021,0,0
7/1/2021,182,7,2021,0,0
7/2/2021,183,7,2021,0,0
7/3/2021,184,7,2021,0,0
7/4/2021,185,7,2021,0,0
7/5/2021,186,7,2021,0,0
7/6/2021,187,7,2021,0,0
7/7/2021,188,7,2021,0.14,3.556
7/8/2021,189,7,2021,0,0
7/9/2021,190,7,2021,1.16,29.464
7/10/2021,191,7,2021,0.41,10.414
7/11/2021,192,7,2021,0,0
7/12/2021,193,7,2021,0,0
7/13/2021,194,7,2021,0,0
7/14/2021,195,7,2021,0.33,8.382
7/15/2021,196,7,2021,0,0
7/16/2021,197,7,2021,0,0
7/17/2021,198,7,2021,0,0
7/18/2021,199,7,2021,0,0
7/19/2021,200,7,2021,0,0
7/20/2021,201,7,2021,0,0
7/21/2021,202,7,2021,0,0
7/22/2021,203,7,2021,0,0
7/23/2021,204,7,2021,0,0
7/24/2021,205,7,2021,0,0
7/25/2021,206,7,2021,0,0
7/26/2021,207,7,2021,0,0
7/27/2021,208,7,2021,0,0
7/28/2021,209,7,2021,0,0
7/29/2021,210,7,2021,0,0
7/30/2021,211,7,2021,0.32,8.128
7/31/2021,212,7,2021,0.76,19.304
8/1/2021,213,8,2021,0,0
8/2/2021,214,8,2021,0,0
8/3/2021,215,8,2021,0,0
8/4/2021,216,8,2021,0,0
8/5/2021,217,8,2021,0.17,4.318
8/6/2021,218,8,2021,0.14,3.556
8/7/2021,219,8,2021,0.03,0.762
8/8/2021,220,8,2021,0.77,19.558
8/9/2021,221,8,2021,0.99,25.146
8/10/2021,222,8,2021,0,0
8/11/2021,223,8,2021,0,0
8/12/2021,224,8,2021,0,0
8/13/2021,225,8,2021,0,0
8/14/2021,226,8,2021,0,0
8/15/2021,227,8,2021,0,0
8/16/2021,228,8,2021,0,0
8/17/2021,229,8,2021,0,0
8/18/2021,230,8,2021,0,0
8/19/2021,231,8,2021,0,0
8/20/2021,232,8,2021,0.28,7.112
8/21/2021,233,8,2021,0.09,2.286
8/22/2021,234,8,2021,0,0
8/23/2021,235,8,2021,0.03,0.762
8/24/2021,236,8,2021,0.29,7.366
8/25/2021,237,8,2021,0.06,1.524
8/26/2021,238,8,2021,0.85,21.59
8/27/2021,239,8,2021,0,0
8/28/2021,240,8,2021,0.15,3.81
8/29/2021,241,8,2021,0.01,0.254
8/30/2021,242,8,2021,1.05,26.67
8/31/2021,243,8,2021,0.13,3.302
9/1/2021,244,9,2021,0,0
9/2/2021,245,9,2021,0.11,2.794
9/3/2021,246,9,2021,0.53,13.462
9/4/2021,247,9,2021,0,0
9/5/2021,248,9,2021,0,0
9/6/2021,249,9,2021,0,0
9/7/2021,250,9,2021,0,0
9/8/2021,251,9,2021,0,0
9/9/2021,252,9,2021,0,0
9/10/2021,253,9,2021,0,0
9/11/2021,254,9,2021,0,0
9/12/2021,255,9,2021,0,0
9/13/2021,256,9,2021,0.01,0.254
9/14/2021,257,9,2021,0,0
9/15/2021,258,9,2021,0,0
9/16/2021,259,9,2021,0,0
9/17/2021,260,9,2021,0.03,0.762
9/18/2021,261,9,2021,0,0
9/19/2021,262,9,2021,0,0
9/20/2021,263,9,2021,0.26,6.604
9/21/2021,264,9,2021,0,0
9/22/2021,265,9,2021,0,0
9/23/2021,266,9,2021,0,0
9/24/2021,267,9,2021,0.04,1.016
9/25/2021,268,9,2021,0,0
9/26/2021,269,9,2021,0,0
9/27/2021,270,9,2021,0,0
9/28/2021,271,9,2021,0,0
9/29/2021,272,9,2021,0,0
9/30/2021,273,9,2021,1.76,44.704
10/1/2021,274,10,2021,0.05,1.27
